TAAK_TAAKID,TAAK_OMSCHRIJVING,AUFNR,VARIANTID
9659_94,Inzichtelijk maken kosten,101000181649,94
9659_94,Inzichtelijk maken kosten,101000181669,94
9659_94,Inzichtelijk maken kosten,101000181677,94
9659_94,Inzichtelijk maken kosten,101000181732,94
9659_94,Inzichtelijk maken kosten,101000181741,94
9659_94,Inzichtelijk maken kosten,101000181785,94
9659_94,Inzichtelijk maken kosten,101000181797,95
9659_94,Inzichtelijk maken kosten,101000181798,94
9659_94,Inzichtelijk maken kosten,101000181809,94
9659_94,Inzichtelijk maken kosten,101000181867,94
9659_94,Inzichtelijk maken kosten,101000181940,94
9659_94,Inzichtelijk maken kosten,101000181944,94
9659_94,Inzichtelijk maken kosten,101000181964,94
9659_94,Inzichtelijk maken kosten,101000182008,94
9659_94,Inzichtelijk maken kosten,101000182024,94
9659_94,Inzichtelijk maken kosten,101000182032,94
9659_94,Inzichtelijk maken kosten,101000182049,94
9659_94,Inzichtelijk maken kosten,101000182062,94
9659_94,Inzichtelijk maken kosten,101000182198,94
9659_94,Inzichtelijk maken kosten,101000182369,94
9659_94,Inzichtelijk maken kosten,101000182475,94
9659_94,Inzichtelijk maken kosten,101000182498,95
9659_94,Inzichtelijk maken kosten,101000182512,94
9659_94,Inzichtelijk maken kosten,101000182538,94
9659_94,Inzichtelijk maken kosten,101000182621,94
9659_94,Inzichtelijk maken kosten,101000182702,94
9659_94,Inzichtelijk maken kosten,101000182731,94
9659_94,Inzichtelijk maken kosten,101000182732,94
9659_94,Inzichtelijk maken kosten,101000182748,94
9659_94,Inzichtelijk maken kosten,101000182816,94
9659_94,Inzichtelijk maken kosten,101000182865,94
9659_94,Inzichtelijk maken kosten,101000182882,94
9659_94,Inzichtelijk maken kosten,101000182898,94
9659_94,Inzichtelijk maken kosten,101000182939,94
9659_94,Inzichtelijk maken kosten,101000183005,94
9659_94,Inzichtelijk maken kosten,101000183031,94
9659_94,Inzichtelijk maken kosten,101000183046,94
9659_ASAP,Inzichtelijk maken kosten,101000000641,19
9659_ASAP,Inzichtelijk maken kosten,101000002397,19
9659_ASAP,Inzichtelijk maken kosten,101000003225,19
9659_ASAP,Inzichtelijk maken kosten,101000004075,19
9659_ASAP,Inzichtelijk maken kosten,101000004379,19
9659_ASAP,Inzichtelijk maken kosten,101000005575,19
9659_ASAP,Inzichtelijk maken kosten,101000008100,35
9659_ASAP,Inzichtelijk maken kosten,101000008600,19
9659_ASAP,Inzichtelijk maken kosten,101000009037,32
9659_ASAP,Inzichtelijk maken kosten,101000009073,35
9659_ASAP,Inzichtelijk maken kosten,101000009463,35
9659_ASAP,Inzichtelijk maken kosten,101000009928,19
9659_ASAP,Inzichtelijk maken kosten,101000010145,35
9659_ASAP,Inzichtelijk maken kosten,101000010643,35
9659_ASAP,Inzichtelijk maken kosten,101000010863,35
9659_ASAP,Inzichtelijk maken kosten,101000010865,19
9659_ASAP,Inzichtelijk maken kosten,101000010997,33
9659_ASAP,Inzichtelijk maken kosten,101000011041,35
9659_ASAP,Inzichtelijk maken kosten,101000011112,35
9659_ASAP,Inzichtelijk maken kosten,101000011116,33
9659_ASAP,Inzichtelijk maken kosten,101000011343,35
9659_ASAP,Inzichtelijk maken kosten,101000011391,33
9659_ASAP,Inzichtelijk maken kosten,101000011766,35
9659_ASAP,Inzichtelijk maken kosten,101000011796,19
9659_ASAP,Inzichtelijk maken kosten,101000011994,19
9659_ASAP,Inzichtelijk maken kosten,101000012254,33
9659_ASAP,Inzichtelijk maken kosten,101000012262,33
9659_ASAP,Inzichtelijk maken kosten,101000012775,33
9659_ASAP,Inzichtelijk maken kosten,101000013030,19
9659_ASAP,Inzichtelijk maken kosten,101000013213,33
9659_ASAP,Inzichtelijk maken kosten,101000013900,33
9659_ASAP,Inzichtelijk maken kosten,101000014100,34
9659_ASAP,Inzichtelijk maken kosten,101000014118,19
9659_ASAP,Inzichtelijk maken kosten,101000014147,19
9659_ASAP,Inzichtelijk maken kosten,101000014584,34
9659_ASAP,Inzichtelijk maken kosten,101000014684,33
9659_ASAP,Inzichtelijk maken kosten,101000014974,33
9659_ASAP,Inzichtelijk maken kosten,101000015271,31
9659_ASAP,Inzichtelijk maken kosten,101000015309,38
9659_ASAP,Inzichtelijk maken kosten,101000015315,33
9659_ASAP,Inzichtelijk maken kosten,101000015426,31
9659_ASAP,Inzichtelijk maken kosten,101000015559,38
9659_ASAP,Inzichtelijk maken kosten,101000016137,33
9659_ASAP,Inzichtelijk maken kosten,101000016441,32
9659_ASAP,Inzichtelijk maken kosten,101000017733,34
9659_ASAP,Inzichtelijk maken kosten,101000018268,19
9659_ASAP,Inzichtelijk maken kosten,101000018412,33
9659_ASAP,Inzichtelijk maken kosten,101000018738,34
9659_ASAP,Inzichtelijk maken kosten,101000018784,35
9659_ASAP,Inzichtelijk maken kosten,101000019497,33
9659_ASAP,Inzichtelijk maken kosten,101000019525,32
9659_ASAP,Inzichtelijk maken kosten,101000019632,19
9659_ASAP,Inzichtelijk maken kosten,101000020045,19
9659_ASAP,Inzichtelijk maken kosten,101000020591,31
9659_ASAP,Inzichtelijk maken kosten,101000020907,19
9659_ASAP,Inzichtelijk maken kosten,101000021469,34
9659_ASAP,Inzichtelijk maken kosten,101000021511,32
9659_ASAP,Inzichtelijk maken kosten,101000021724,33
9659_ASAP,Inzichtelijk maken kosten,101000021745,34
9659_ASAP,Inzichtelijk maken kosten,101000022184,19
9659_ASAP,Inzichtelijk maken kosten,101000022491,19
9659_ASAP,Inzichtelijk maken kosten,101000022842,33
9659_ASAP,Inzichtelijk maken kosten,101000022906,35
9659_ASAP,Inzichtelijk maken kosten,101000022999,38
9659_ASAP,Inzichtelijk maken kosten,101000023420,33
9659_ASAP,Inzichtelijk maken kosten,101000023524,33
9659_ASAP,Inzichtelijk maken kosten,101000023779,33
9659_ASAP,Inzichtelijk maken kosten,101000024138,33
9659_ASAP,Inzichtelijk maken kosten,101000024454,33
9659_ASAP,Inzichtelijk maken kosten,101000024476,33
9659_ASAP,Inzichtelijk maken kosten,101000024767,35
9659_ASAP,Inzichtelijk maken kosten,101000025775,37
9659_ASAP,Inzichtelijk maken kosten,101000026041,39
9659_ASAP,Inzichtelijk maken kosten,101000026071,19
9659_ASAP,Inzichtelijk maken kosten,101000026102,37
9659_ASAP,Inzichtelijk maken kosten,101000026139,33
9659_ASAP,Inzichtelijk maken kosten,101000026293,32
9659_ASAP,Inzichtelijk maken kosten,101000026462,19
9659_ASAP,Inzichtelijk maken kosten,101000026614,19
9659_ASAP,Inzichtelijk maken kosten,101000026870,33
9659_ASAP,Inzichtelijk maken kosten,101000026944,38
9659_ASAP,Inzichtelijk maken kosten,101000027611,38
9659_ASAP,Inzichtelijk maken kosten,101000027673,19
9659_ASAP,Inzichtelijk maken kosten,101000027748,33
9659_ASAP,Inzichtelijk maken kosten,101000027752,31
9659_ASAP,Inzichtelijk maken kosten,101000027853,33
9659_ASAP,Inzichtelijk maken kosten,101000028561,33
9659_ASAP,Inzichtelijk maken kosten,101000028715,38
9659_ASAP,Inzichtelijk maken kosten,101000028970,38
9659_ASAP,Inzichtelijk maken kosten,101000029128,35
9659_ASAP,Inzichtelijk maken kosten,101000029139,33
9659_ASAP,Inzichtelijk maken kosten,101000029321,35
9659_ASAP,Inzichtelijk maken kosten,101000029515,37
9659_ASAP,Inzichtelijk maken kosten,101000029698,34
9659_ASAP,Inzichtelijk maken kosten,101000029718,19
9659_ASAP,Inzichtelijk maken kosten,101000029898,32
9659_ASAP,Inzichtelijk maken kosten,101000029941,39
9659_ASAP,Inzichtelijk maken kosten,101000030083,35
9659_ASAP,Inzichtelijk maken kosten,101000030851,33
9659_ASAP,Inzichtelijk maken kosten,101000031818,38
9659_ASAP,Inzichtelijk maken kosten,101000031942,35
9659_ASAP,Inzichtelijk maken kosten,101000031989,33
9659_ASAP,Inzichtelijk maken kosten,101000032262,19
9659_ASAP,Inzichtelijk maken kosten,101000032411,33
9659_ASAP,Inzichtelijk maken kosten,101000033032,38
9659_ASAP,Inzichtelijk maken kosten,101000033159,38
9659_ASAP,Inzichtelijk maken kosten,101000033493,35
9659_ASAP,Inzichtelijk maken kosten,101000033729,35
9659_ASAP,Inzichtelijk maken kosten,101000033815,33
9659_ASAP,Inzichtelijk maken kosten,101000034250,35
9659_ASAP,Inzichtelijk maken kosten,101000034940,34
9659_ASAP,Inzichtelijk maken kosten,101000035257,31
9659_ASAP,Inzichtelijk maken kosten,101000035264,35
9659_ASAP,Inzichtelijk maken kosten,101000035299,33
9659_ASAP,Inzichtelijk maken kosten,101000035400,33
9659_ASAP,Inzichtelijk maken kosten,101000035565,33
9659_ASAP,Inzichtelijk maken kosten,101000035635,33
9659_ASAP,Inzichtelijk maken kosten,101000035710,33
9659_ASAP,Inzichtelijk maken kosten,101000035713,32
9659_ASAP,Inzichtelijk maken kosten,101000035754,19
9659_ASAP,Inzichtelijk maken kosten,101000035757,19
9659_ASAP,Inzichtelijk maken kosten,101000035891,33
9659_ASAP,Inzichtelijk maken kosten,101000035897,33
9659_ASAP,Inzichtelijk maken kosten,101000035970,34
9659_ASAP,Inzichtelijk maken kosten,101000035972,35
9659_ASAP,Inzichtelijk maken kosten,101000036108,34
9659_ASAP,Inzichtelijk maken kosten,101000036384,33
9659_ASAP,Inzichtelijk maken kosten,101000036439,33
9659_ASAP,Inzichtelijk maken kosten,101000036440,33
9659_ASAP,Inzichtelijk maken kosten,101000036450,33
9659_ASAP,Inzichtelijk maken kosten,101000036863,19
9659_ASAP,Inzichtelijk maken kosten,101000036972,34
9659_ASAP,Inzichtelijk maken kosten,101000037114,35
9659_ASAP,Inzichtelijk maken kosten,101000037256,38
9659_ASAP,Inzichtelijk maken kosten,101000037763,37
9659_ASAP,Inzichtelijk maken kosten,101000037854,38
9659_ASAP,Inzichtelijk maken kosten,101000038037,33
9659_ASAP,Inzichtelijk maken kosten,101000038157,19
9659_ASAP,Inzichtelijk maken kosten,101000038260,39
9659_ASAP,Inzichtelijk maken kosten,101000038464,34
9659_ASAP,Inzichtelijk maken kosten,101000038505,33
9659_ASAP,Inzichtelijk maken kosten,101000038851,34
9659_ASAP,Inzichtelijk maken kosten,101000039122,35
9659_ASAP,Inzichtelijk maken kosten,101000039478,46
9659_ASAP,Inzichtelijk maken kosten,101000039661,38
9659_ASAP,Inzichtelijk maken kosten,101000039856,39
9659_ASAP,Inzichtelijk maken kosten,101000039904,38
9659_ASAP,Inzichtelijk maken kosten,101000040033,19
9659_ASAP,Inzichtelijk maken kosten,101000040566,46
9659_ASAP,Inzichtelijk maken kosten,101000040710,19
9659_ASAP,Inzichtelijk maken kosten,101000041030,33
9659_ASAP,Inzichtelijk maken kosten,101000041043,35
9659_ASAP,Inzichtelijk maken kosten,101000041162,38
9659_ASAP,Inzichtelijk maken kosten,101000041361,35
9659_ASAP,Inzichtelijk maken kosten,101000041396,35
9659_ASAP,Inzichtelijk maken kosten,101000041510,46
9659_ASAP,Inzichtelijk maken kosten,101000041556,33
9659_ASAP,Inzichtelijk maken kosten,101000041559,33
9659_ASAP,Inzichtelijk maken kosten,101000041896,19
9659_ASAP,Inzichtelijk maken kosten,101000042048,46
9659_ASAP,Inzichtelijk maken kosten,101000042061,31
9659_ASAP,Inzichtelijk maken kosten,101000042063,19
9659_ASAP,Inzichtelijk maken kosten,101000042075,19
9659_ASAP,Inzichtelijk maken kosten,101000042133,38
9659_ASAP,Inzichtelijk maken kosten,101000042338,46
9659_ASAP,Inzichtelijk maken kosten,101000042555,19
9659_ASAP,Inzichtelijk maken kosten,101000042655,38
9659_ASAP,Inzichtelijk maken kosten,101000042749,35
9659_ASAP,Inzichtelijk maken kosten,101000043265,46
9659_ASAP,Inzichtelijk maken kosten,101000043267,35
9659_ASAP,Inzichtelijk maken kosten,101000043810,46
9659_ASAP,Inzichtelijk maken kosten,101000043891,46
9659_ASAP,Inzichtelijk maken kosten,101000043998,38
9659_ASAP,Inzichtelijk maken kosten,101000044083,35
9659_ASAP,Inzichtelijk maken kosten,101000044156,32
9659_ASAP,Inzichtelijk maken kosten,101000044230,19
9659_ASAP,Inzichtelijk maken kosten,101000044245,34
9659_ASAP,Inzichtelijk maken kosten,101000044362,33
9659_ASAP,Inzichtelijk maken kosten,101000044712,35
9659_ASAP,Inzichtelijk maken kosten,101000044780,35
9659_ASAP,Inzichtelijk maken kosten,101000044867,39
9659_ASAP,Inzichtelijk maken kosten,101000045043,33
9659_ASAP,Inzichtelijk maken kosten,101000045119,33
9659_ASAP,Inzichtelijk maken kosten,101000045238,31
9659_ASAP,Inzichtelijk maken kosten,101000045258,46
9659_ASAP,Inzichtelijk maken kosten,101000045334,46
9659_ASAP,Inzichtelijk maken kosten,101000045672,35
9659_ASAP,Inzichtelijk maken kosten,101000045749,37
9659_ASAP,Inzichtelijk maken kosten,101000045837,34
9659_ASAP,Inzichtelijk maken kosten,101000045862,34
9659_ASAP,Inzichtelijk maken kosten,101000045940,34
9659_ASAP,Inzichtelijk maken kosten,101000045954,34
9659_ASAP,Inzichtelijk maken kosten,101000045958,38
9659_ASAP,Inzichtelijk maken kosten,101000045975,33
9659_ASAP,Inzichtelijk maken kosten,101000046328,46
9659_ASAP,Inzichtelijk maken kosten,101000046342,35
9659_ASAP,Inzichtelijk maken kosten,101000046382,33
9659_ASAP,Inzichtelijk maken kosten,101000046389,33
9659_ASAP,Inzichtelijk maken kosten,101000046692,46
9659_ASAP,Inzichtelijk maken kosten,101000046852,19
9659_ASAP,Inzichtelijk maken kosten,101000047005,33
9659_ASAP,Inzichtelijk maken kosten,101000047089,34
9659_ASAP,Inzichtelijk maken kosten,101000047121,46
9659_ASAP,Inzichtelijk maken kosten,101000047144,37
9659_ASAP,Inzichtelijk maken kosten,101000047579,31
9659_ASAP,Inzichtelijk maken kosten,101000047707,46
9659_ASAP,Inzichtelijk maken kosten,101000047732,35
9659_ASAP,Inzichtelijk maken kosten,101000047781,32
9659_ASAP,Inzichtelijk maken kosten,101000047783,32
9659_ASAP,Inzichtelijk maken kosten,101000047860,19
9659_ASAP,Inzichtelijk maken kosten,101000047872,35
9659_ASAP,Inzichtelijk maken kosten,101000047913,46
9659_ASAP,Inzichtelijk maken kosten,101000048146,31
9659_ASAP,Inzichtelijk maken kosten,101000048148,31
9659_ASAP,Inzichtelijk maken kosten,101000048233,31
9659_ASAP,Inzichtelijk maken kosten,101000048237,35
9659_ASAP,Inzichtelijk maken kosten,101000048367,34
9659_ASAP,Inzichtelijk maken kosten,101000048369,34
9659_ASAP,Inzichtelijk maken kosten,101000048388,34
9659_ASAP,Inzichtelijk maken kosten,101000048409,33
9659_ASAP,Inzichtelijk maken kosten,101000048468,34
9659_ASAP,Inzichtelijk maken kosten,101000048520,46
9659_ASAP,Inzichtelijk maken kosten,101000048605,19
9659_ASAP,Inzichtelijk maken kosten,101000048845,35
9659_ASAP,Inzichtelijk maken kosten,101000048856,46
9659_ASAP,Inzichtelijk maken kosten,101000048880,35
9659_ASAP,Inzichtelijk maken kosten,101000048882,46
9659_ASAP,Inzichtelijk maken kosten,101000048926,46
9659_ASAP,Inzichtelijk maken kosten,101000048928,46
9659_ASAP,Inzichtelijk maken kosten,101000048958,37
9659_ASAP,Inzichtelijk maken kosten,101000048963,35
9659_ASAP,Inzichtelijk maken kosten,101000049276,35
9659_ASAP,Inzichtelijk maken kosten,101000049355,46
9659_ASAP,Inzichtelijk maken kosten,101000049453,32
9659_ASAP,Inzichtelijk maken kosten,101000050017,46
9659_ASAP,Inzichtelijk maken kosten,101000050068,35
9659_ASAP,Inzichtelijk maken kosten,101000050090,32
9659_ASAP,Inzichtelijk maken kosten,101000050096,39
9659_ASAP,Inzichtelijk maken kosten,101000050238,33
9659_ASAP,Inzichtelijk maken kosten,101000050309,46
9659_ASAP,Inzichtelijk maken kosten,101000050360,19
9659_ASAP,Inzichtelijk maken kosten,101000050434,32
9659_ASAP,Inzichtelijk maken kosten,101000050609,19
9659_ASAP,Inzichtelijk maken kosten,101000050613,35
9659_ASAP,Inzichtelijk maken kosten,101000050648,37
9659_ASAP,Inzichtelijk maken kosten,101000050787,34
9659_ASAP,Inzichtelijk maken kosten,101000050895,39
9659_ASAP,Inzichtelijk maken kosten,101000050944,35
9659_ASAP,Inzichtelijk maken kosten,101000051087,35
9659_ASAP,Inzichtelijk maken kosten,101000051127,35
9659_ASAP,Inzichtelijk maken kosten,101000051302,34
9659_ASAP,Inzichtelijk maken kosten,101000051324,33
9659_ASAP,Inzichtelijk maken kosten,101000051328,33
9659_ASAP,Inzichtelijk maken kosten,101000051332,33
9659_ASAP,Inzichtelijk maken kosten,101000051333,34
9659_ASAP,Inzichtelijk maken kosten,101000051363,38
9659_ASAP,Inzichtelijk maken kosten,101000051414,39
9659_ASAP,Inzichtelijk maken kosten,101000051566,35
9659_ASAP,Inzichtelijk maken kosten,101000051661,34
9659_ASAP,Inzichtelijk maken kosten,101000051755,32
9659_ASAP,Inzichtelijk maken kosten,101000051840,34
9659_ASAP,Inzichtelijk maken kosten,101000052127,32
9659_ASAP,Inzichtelijk maken kosten,101000052207,38
9659_ASAP,Inzichtelijk maken kosten,101000052353,33
9659_ASAP,Inzichtelijk maken kosten,101000052388,37
9659_ASAP,Inzichtelijk maken kosten,101000052678,35
9659_ASAP,Inzichtelijk maken kosten,101000052821,32
9659_ASAP,Inzichtelijk maken kosten,101000052877,35
9659_ASAP,Inzichtelijk maken kosten,101000053069,33
9659_ASAP,Inzichtelijk maken kosten,101000053089,46
9659_ASAP,Inzichtelijk maken kosten,101000053105,33
9659_ASAP,Inzichtelijk maken kosten,101000053162,46
9659_ASAP,Inzichtelijk maken kosten,101000053195,19
9659_ASAP,Inzichtelijk maken kosten,101000053211,46
9659_ASAP,Inzichtelijk maken kosten,101000053237,33
9659_ASAP,Inzichtelijk maken kosten,101000053367,35
9659_ASAP,Inzichtelijk maken kosten,101000053388,32
9659_ASAP,Inzichtelijk maken kosten,101000053449,35
9659_ASAP,Inzichtelijk maken kosten,101000053722,35
9659_ASAP,Inzichtelijk maken kosten,101000053845,32
9659_ASAP,Inzichtelijk maken kosten,101000053944,32
9659_ASAP,Inzichtelijk maken kosten,101000053972,31
9659_ASAP,Inzichtelijk maken kosten,101000054003,35
9659_ASAP,Inzichtelijk maken kosten,101000054059,38
9659_ASAP,Inzichtelijk maken kosten,101000054093,46
9659_ASAP,Inzichtelijk maken kosten,101000054138,37
9659_ASAP,Inzichtelijk maken kosten,101000054140,38
9659_ASAP,Inzichtelijk maken kosten,101000054144,38
9659_ASAP,Inzichtelijk maken kosten,101000054178,32
9659_ASAP,Inzichtelijk maken kosten,101000054291,33
9659_ASAP,Inzichtelijk maken kosten,101000054375,35
9659_ASAP,Inzichtelijk maken kosten,101000054530,33
9659_ASAP,Inzichtelijk maken kosten,101000054609,35
9659_ASAP,Inzichtelijk maken kosten,101000054667,19
9659_ASAP,Inzichtelijk maken kosten,101000054820,38
9659_ASAP,Inzichtelijk maken kosten,101000055281,19
9659_ASAP,Inzichtelijk maken kosten,101000055295,19
9659_ASAP,Inzichtelijk maken kosten,101000055317,38
9659_ASAP,Inzichtelijk maken kosten,101000055355,32
9659_ASAP,Inzichtelijk maken kosten,101000055357,32
9659_ASAP,Inzichtelijk maken kosten,101000055408,19
9659_ASAP,Inzichtelijk maken kosten,101000055575,38
9659_ASAP,Inzichtelijk maken kosten,101000055598,33
9659_ASAP,Inzichtelijk maken kosten,101000055601,33
9659_ASAP,Inzichtelijk maken kosten,101000055718,34
9659_ASAP,Inzichtelijk maken kosten,101000055740,35
9659_ASAP,Inzichtelijk maken kosten,101000055984,19
9659_ASAP,Inzichtelijk maken kosten,101000056031,19
9659_ASAP,Inzichtelijk maken kosten,101000056202,38
9659_ASAP,Inzichtelijk maken kosten,101000056473,19
9659_ASAP,Inzichtelijk maken kosten,101000056498,33
9659_ASAP,Inzichtelijk maken kosten,101000056582,46
9659_ASAP,Inzichtelijk maken kosten,101000056610,33
9659_ASAP,Inzichtelijk maken kosten,101000056619,35
9659_ASAP,Inzichtelijk maken kosten,101000056892,46
